student_id,gender,study_hours_per_day,social_media_hours,mental_health_rating
108342,Other,6.9,3.3,10.0
108343,Male,7.1,1.6,8.5
108344,Other,3.5,3.9,7.1
108345,Male,3.737786539981683,2.3,10.0
108346,Other,1.9,2.2,10.0
108347,Male,1.1,3.4,6.5
108348,Male,5.2,1.4,8.0
108349,Other,7.558895966442647,3.7,6.2
108350,Other,5.2,5.0,6.3
108351,Female,2.6,1.4,6.2
108352,Female,3.7,3.4,5.3
108353,Male,4.9,2.8,8.3
108354,Male,5.21492761446215,0.9,6.7
108355,Other,4.4,4.1,10.0
108356,Other,4.635067386128982,4.4,7.2
108357,Other,5.2,1.1,5.2
108358,Male,7.2,4.0,6.0
108359,Female,5.8,1.9,7.1
108360,Female,7.3,1.0,8.5
108361,Other,8.3,0.3,2.1
108362,Female,4.879442454180621,0.3,6.2
108363,Other,2.5,0.3,8.2
108364,Other,2.0,3.9,6.1
108365,Female,5.3,1.6,10.0
108366,Other,6.8,3.7,4.0
108367,Other,3.3,0.2,6.1
108368,Male,4.351730690811994,0.7,3.6
108369,Other,3.9817898446620736,1.8,6.8
108370,Female,7.0,3.2,7.3
108371,Male,3.3,4.1,8.0
108372,Female,5.1,4.0,5.7
108373,Male,6.9,0.4,9.2
108374,Male,4.2,1.5,5.4
108375,Other,4.2,4.3,5.4
108376,Other,2.5,0.9,7.1
108377,Male,7.1,2.5,1.4
108378,Other,0.0,0.4,6.6
108379,Other,7.270600924507372,3.3,6.4
108380,Male,8.6,2.9,7.3
108381,Female,4.2,1.7,7.3
108382,Other,7.9,3.3,9.1
108383,Other,8.404348991903937,1.5,5.6
108384,Female,1.4,1.3,7.3
108385,Female,9.1,3.4,9.3
108386,Male,3.1,2.8,5.7
108387,Female,3.5,1.5,3.6
108388,Male,4.2,3.4,8.2
108389,Other,2.5,1.7,6.0
108390,Female,2.9,3.8,3.1
108391,Other,8.475141566263096,0.0,4.9
108392,Female,5.407484228052184,3.3,5.3
108393,Female,1.4,3.9,5.2
108394,Male,4.9,1.3,5.5
108395,Female,3.8,0.5,10.0
108396,Other,2.8,4.6,8.6
108397,Other,4.5,3.5,6.9
108398,Female,5.4,1.0,6.9
108399,Male,4.1,0.9,4.6
108400,Male,5.7,2.5,8.7
108401,Other,3.2,3.6,6.5
108402,Female,2.1,1.9,8.9
108403,Female,5.4,1.7,6.5
108404,Female,0.7,0.6,9.7
108405,Male,4.2,3.1,3.6
108406,Other,3.4,4.1,5.5
108407,Male,4.300991838208596,2.4,4.9
108408,Female,6.3,4.2,4.6
108409,Female,6.2,3.8,9.7
108410,Female,4.8,2.9,7.2
108411,Other,1.6,2.1,6.0
108412,Male,6.2,4.5,6.1
108413,Male,7.074111842761242,0.4,8.3
108414,Male,8.0,4.2,6.8
108415,Other,0.0,1.6,7.5
108416,Other,2.4,0.9,6.3
108417,Female,4.1,1.3,7.2
108418,Male,3.9869940127646144,2.0,2.8
108419,Female,6.6711392836353065,3.2,4.6
108420,Male,3.0,3.5,8.2
108421,Male,5.3,2.4,5.9
108422,Other,6.2,4.4,6.6
108423,Male,6.524335796475878,1.5,5.4
108424,Female,2.423772579900924,2.7,10.0
108425,Male,4.8,3.9,8.7
108426,Other,2.7,1.4,7.5
108427,Male,4.5,2.9,5.3
108428,Male,4.192547087896544,4.2,6.3
108429,Female,5.5,1.0,9.4
108430,Other,3.7,0.3,8.6
108431,Male,2.5,3.1,6.8
108432,Other,5.2,2.0,8.6
108433,Male,3.1,0.3,9.5
108434,Male,2.6,2.8,9.5
108435,Other,3.4,1.6,7.7
108436,Female,6.5,1.5,10.0
108437,Male,2.7,1.5,5.3
108438,Female,4.0,0.8,10.0
108439,Male,6.1,4.9,5.7
108440,Male,5.1,2.6,6.9
108441,Other,3.5,1.7,9.7
108442,Male,5.188671358497625,1.4,6.3
108443,Other,7.1,3.6,8.2
108444,Female,3.5,1.8,9.0
108445,Male,3.4595833575008927,2.6,7.4
108446,Male,5.60496044051067,1.7,9.4
108447,Other,8.099899843692898,1.3,10.0
108448,Female,4.4,4.0,9.0
108449,Female,1.9,0.1,8.0
108450,Female,1.6,0.1,5.6
108451,Male,10.233744535929873,0.5,8.4
108452,Other,5.6,4.0,6.2
108453,Male,4.608462023781319,0.1,7.8
108454,Female,6.5,4.8,7.1
108455,Female,2.2,1.7,7.8
108456,Female,5.6,0.1,6.6
108457,Male,3.3,0.1,7.7
108458,Other,4.0,1.4,7.800000000000001
108459,Other,4.2,4.4,6.0
108460,Female,1.5,3.9,5.1
108461,Male,3.6,2.1,9.6
108462,Female,2.0,0.4,7.5
108463,Other,4.2,0.5,4.8
108464,Other,5.2,2.6,8.4
108465,Other,5.2,4.0,7.7
108466,Other,7.705395045838578,4.0,8.0
108467,Male,0.9,2.7,8.6
108468,Male,5.066873392049254,2.0,2.4
108469,Female,2.7,4.3,4.5
108470,Male,6.7,4.0,4.0
108471,Other,5.1,0.3,9.8
108472,Male,6.815136117608692,4.8,6.8
108473,Other,6.7,1.3,3.5
108474,Male,6.1,0.2,6.5
108475,Female,6.4,0.3,7.300000000000001
108476,Female,6.5,3.5,5.1
108477,Female,7.035142595952288,4.5,9.8
108478,Male,4.7,0.9,8.5
108479,Male,1.4,4.5,8.6
108480,Female,5.3,0.5,6.8
108481,Male,5.716614963024792,1.8,4.5
108482,Other,1.8,5.0,8.5
108483,Male,6.3,2.3,5.4
108484,Other,3.7,1.1,4.6
108485,Male,2.5,1.0,4.4
108486,Other,5.111082624521771,2.4,6.7
108487,Female,4.1,0.3,7.1
108488,Female,2.4,0.9,4.9
108489,Male,2.2068337972278678,4.9,6.5
108490,Female,1.6934743179661718,2.4,9.5
108491,Male,6.4,2.5,5.7
108492,Male,4.986292195990787,2.5,10.0
108493,Female,2.5,3.2,8.4
108494,Female,0.9,4.4,5.7
108495,Other,2.2,4.9,8.9
108496,Other,4.9,2.6,3.4
108497,Female,9.76474678267668,3.4,7.3
108498,Female,8.286602581538212,2.4,4.8
108499,Other,4.6,1.0,8.3
108500,Male,7.2,1.5,4.0
108501,Male,3.6,2.2,5.1
108502,Male,5.5,3.0,8.9
108503,Female,2.3,0.8,5.7
108504,Male,3.9,3.5,5.7
108505,Male,2.6,3.5,5.6
108506,Male,2.3,4.2,4.7
108507,Male,5.8,4.3,5.7
108508,Other,3.820760274833231,2.2,7.3
108509,Other,2.2,3.7,7.7
108510,Female,6.7,0.4,10.0
108511,Other,6.4,0.9,6.0
108512,Male,5.1,0.4,9.1
108513,Male,3.8385831869597338,2.2,5.0
108514,Male,7.2,0.8,8.4
108515,Male,2.4929122770634318,0.2,7.2
108516,Female,3.7,4.2,6.9
108517,Female,3.2,4.9,7.7
108518,Male,3.0,4.1,8.2
108519,Male,3.3,1.3,2.5
108520,Female,4.218659663778733,1.6,4.8
108521,Other,1.1,0.0,7.5
108522,Male,7.3,3.9,8.7
108523,Other,5.7,2.7,9.6
108524,Male,2.2,0.9,7.7
108525,Other,5.0,0.9,10.0
108526,Male,3.8,3.6,4.2
108527,Other,5.1,0.5,6.2
108528,Male,9.0,0.8,9.0
108529,Other,4.9,3.8,5.7
108530,Other,5.2,0.3,8.3
108531,Male,5.468735200518514,3.9,3.6
108532,Male,6.0,3.4,9.7
108533,Other,3.1,4.4,9.9
108534,Other,6.708657662325027,3.6,6.1
108535,Other,0.7,3.7,7.5
108536,Male,3.3,2.2,9.9
108537,Female,1.8,1.4,5.7
108538,Other,4.2,1.5,6.1
108539,Female,8.084265028887412,0.3,8.8
108540,Male,3.7,0.2,6.6
108541,Male,2.6,4.6,9.6
108542,Female,1.6,0.1,8.0
108543,Female,7.8,3.3,7.5
108544,Male,8.2,0.8,5.6
108545,Other,6.6,0.4,9.9
108546,Female,4.5,1.9,6.0
108547,Other,5.469336991262098,4.2,3.9
108548,Female,5.3,2.7,7.3
108549,Male,0.8,0.7,7.6
108550,Female,7.4,3.0,7.8
108551,Male,4.6,1.0,10.0
108552,Female,1.8,0.7,8.6
108553,Female,1.9,4.8,6.3
108554,Male,4.2,0.3,5.8
108555,Male,0.0,1.6,9.3
108556,Other,1.3,3.8,6.2
108557,Female,4.4,4.4,6.9
108558,Female,2.9,3.1,6.0
108559,Female,5.2,4.7,3.7
108560,Female,5.1,0.1,5.1
108561,Other,3.7,0.3,6.3
108562,Female,6.8,4.2,5.7
108563,Male,1.1,4.8,6.8
108564,Other,3.0,4.5,6.2
108565,Male,5.3,1.9,7.800000000000001
108566,Other,6.7365511335807335,4.9,5.6
108567,Male,6.5,3.0,4.5
108568,Other,5.0,2.5,9.0
108569,Female,2.0,2.3,7.9
108570,Other,0.7,2.0,3.8
108571,Female,4.581795479643155,1.0,6.5
108572,Male,3.615878921436965,1.0,10.0
108573,Female,4.6,1.6,5.4
108574,Female,3.4,4.9,8.4
108575,Other,5.8,0.2,4.9
108576,Male,4.4,1.4,3.8
108577,Other,6.2,4.9,9.3
108578,Female,3.3,3.2,5.5
108579,Male,2.7135779339399217,1.5,9.4
108580,Other,2.1,4.2,7.3
108581,Female,3.0,3.0,8.3
108582,Female,4.6,4.7,6.5
108583,Male,1.7,2.0,6.4
108584,Other,3.9,1.0,9.5
108585,Female,3.5564706894140263,2.7,6.3
108586,Female,3.1,1.0,6.1
108587,Male,1.5,3.8,10.0
108588,Male,6.65201524498368,2.7,8.2
108589,Male,4.1,0.5,8.6
108590,Female,7.4,1.8,7.4
108591,Other,1.4,0.5,7.8
108592,Female,5.7,4.8,7.0
108593,Male,5.3,2.4,6.8
108594,Other,2.916319819798864,0.5,7.1
108595,Other,5.2,2.1,9.3
108596,Other,5.8,1.7,5.6
108597,Female,7.4,3.3,9.9
108598,Female,4.8,2.9,10.0
108599,Other,4.0,4.6,5.0
108600,Other,2.9,0.4,8.4
108601,Other,3.4,2.5,7.1
108602,Male,4.1,1.2,10.0
108603,Other,4.1,3.9,4.4
108604,Male,3.1,3.5,6.0
108605,Other,4.9,2.0,8.4
108606,Other,5.2,4.6,5.7
108607,Female,4.5,3.6,6.9
108608,Other,4.1,1.9,7.199999999999999
108609,Other,5.8,4.7,10.0
108610,Other,4.019619310991343,3.7,7.0
108611,Male,3.8,2.0,8.5
108612,Male,1.145119209315296,3.5,8.1
108613,Female,1.2,3.1,7.6
108614,Male,3.8,3.5,7.8
108615,Other,3.1,0.5,7.1
108616,Other,3.9327044920731415,0.9,5.0
108617,Other,3.5,2.7,3.7
108618,Other,2.5,3.9,10.0
108619,Female,5.1,2.1,7.3
108620,Female,5.5,1.1,5.8
108621,Female,0.6,0.5,5.3
108622,Male,7.9,3.1,7.5
108623,Female,5.0,1.9,10.0
108624,Male,7.884886164308334,3.7,4.2
108625,Other,1.8,3.0,9.2
108626,Other,0.3,2.5,9.1
108627,Female,3.8,3.1,7.8
108628,Male,8.743934901674526,3.4,7.1
108629,Female,3.6,2.6,5.9
108630,Male,4.8,2.8,8.3
108631,Female,4.726736251937367,1.8,9.4
108632,Male,5.622736537878619,3.8,8.7
108633,Other,1.7,0.2,5.6
108634,Male,0.7,4.3,2.6
108635,Other,1.6,1.5,9.2
108636,Female,7.143438112724862,1.0,5.4
108637,Female,6.2,2.6,6.6
108638,Male,4.0,2.8,10.0
108639,Other,3.5,1.3,8.3
108640,Female,6.1,4.8,9.6
108641,Female,3.2,0.6,5.7
108642,Female,5.9,3.0,8.1
108643,Other,6.5,4.9,8.3
108644,Female,1.4,0.2,9.9
108645,Other,2.8,2.2,9.0
108646,Other,5.6,1.3,2.5
108647,Other,0.0,2.5,4.7
108648,Female,5.7,0.8,5.3
108649,Other,6.3,0.4,8.5
108650,Male,5.9,1.6,6.6
108651,Male,0.8,2.9,7.199999999999999
108652,Male,8.7,0.1,8.3
108653,Male,2.9,1.0,8.0
108654,Other,3.6,2.1,3.9
108655,Female,3.3,3.4,5.3
108656,Male,4.6,3.9,7.3
108657,Other,6.7,4.9,6.4
108658,Female,2.8,3.4,5.8
108659,Female,6.0,3.9,4.4
108660,Other,2.205538427564977,4.1,8.2
108661,Male,1.4,2.1,6.0
108662,Male,8.7,3.4,9.3
108663,Female,2.9,4.4,4.2
108664,Male,1.8,2.4,5.7
108665,Male,5.1,0.0,8.1
108666,Male,4.8,3.7,10.0
108667,Female,8.8451525355509,0.4,5.4
108668,Other,6.6,1.6,8.3
108669,Female,5.9,3.0,2.4
108670,Other,2.4807224790612823,2.9,5.9
108671,Other,3.9,2.8,8.0
108672,Female,5.5,0.5,6.5
108673,Other,4.62097444988887,3.0,10.0
108674,Other,5.9,4.7,3.1
108675,Female,1.7,0.4,6.2
108676,Male,7.2,3.6,6.6
108677,Other,3.614509528142984,4.3,3.4
108678,Male,5.4,1.8,6.8
108679,Male,7.031359173116862,2.7,6.8
108680,Other,0.4,1.5,6.5
108681,Other,4.1,4.1,9.4
108682,Male,1.387687280178753,0.9,7.699999999999999
108683,Female,4.9,3.2,8.3
108684,Other,5.6,1.6,4.3
108685,Female,2.0,0.7,7.2
108686,Female,3.7,2.6,5.9
108687,Female,5.9,2.6,7.1
108688,Male,8.158887658637443,0.9,4.8
108689,Male,5.2,2.6,8.8
108690,Female,1.2,2.6,3.6
108691,Male,4.6,3.1,7.1
108692,Other,1.9,2.5,5.4
108693,Other,1.1,0.3,7.8
108694,Male,1.0,4.4,6.9
108695,Male,6.6,2.3,7.8
108696,Male,0.474372836391618,1.7,3.9
108697,Other,2.4,2.1,10.0
108698,Female,1.8,0.1,7.3
108699,Male,4.4,1.4,8.0
108700,Other,5.8,2.8,10.0
108701,Male,7.271852179774071,0.9,4.6
108702,Other,7.0,2.8,7.4
108703,Other,3.7,3.9,7.4
108704,Female,6.9,0.7,5.5
108705,Other,2.4,3.8,10.0
108706,Male,3.2,2.9,5.6
108707,Other,7.523115420415389,1.7,10.0
108708,Other,0.4,3.3,9.1
108709,Female,5.3,2.3,6.2
108710,Male,4.796805476177639,4.3,7.6
108711,Female,3.3,0.4,7.2
108712,Other,1.2,4.9,4.1
108713,Male,4.0,1.5,5.7
108714,Other,4.7,3.7,5.4
108715,Male,6.6,2.4,7.300000000000001
108716,Male,3.8,4.1,6.1
108717,Female,1.1,2.8,9.0
108718,Other,5.0,0.5,8.6
108719,Other,1.470856683489789,0.3,3.1
108720,Other,5.9,0.9,1.5
108721,Male,0.3,4.9,7.2
108722,Female,4.6,3.4,3.2
108723,Other,6.9,3.4,3.9
108724,Other,2.952121404360625,1.9,6.5
108725,Other,4.024078462229408,0.4,8.1
108726,Male,1.752699331702206,1.2,7.2
108727,Other,5.726338376398117,4.0,5.0
108728,Male,4.631596507164976,0.1,5.3
108729,Female,6.1,3.9,6.4
108730,Male,2.4,0.5,7.9
108731,Male,2.467158819915175,4.4,7.300000000000001
108732,Other,2.5,0.7,5.8
108733,Male,3.8,0.2,6.6
108734,Other,4.3,0.0,8.5
108735,Female,5.7,4.2,2.1
108736,Male,1.7,0.4,3.5
108737,Female,3.4,2.0,6.9
108738,Female,5.3,3.9,4.1
108739,Male,2.8,3.9,4.7
108740,Other,1.3,4.5,6.4
108741,Male,3.2,3.4,3.7
108742,Female,3.1,3.5,5.7
108743,Female,5.0,0.1,8.7
108744,Other,2.9,1.4,5.3
108745,Other,4.729609376337993,4.9,3.6
108746,Female,0.0,4.6,7.4
108747,Female,2.002041518946455,4.1,5.6
108748,Male,7.233381391331106,0.2,6.4
108749,Other,5.5,4.7,9.1
108750,Other,4.0,1.4,6.0
108751,Male,3.4,2.7,1.8
108752,Female,3.3,3.4,7.9
108753,Female,3.1,2.0,4.0
108754,Other,4.9,1.7,7.0
108755,Other,7.8,2.9,10.0
108756,Male,5.7,3.3,7.3
108757,Other,5.6,0.7,5.4
108758,Other,6.3,2.4,9.1
108759,Female,6.7,3.1,6.6
108760,Other,3.3,0.1,8.3
108761,Other,6.2,1.3,3.9
108762,Male,3.8,3.6,6.8
108763,Male,4.1,4.3,4.9
108764,Other,5.3,1.3,9.6
108765,Female,3.8,1.4,5.9
108766,Male,4.8,4.7,6.3
108767,Male,0.1,4.2,5.5
108768,Female,6.4,0.2,7.5
108769,Male,1.3,0.9,5.1
108770,Male,5.4,0.9,5.3
108771,Male,4.818132309209148,1.9,9.5
108772,Other,0.4,3.1,3.9
108773,Female,2.8,4.1,6.1
108774,Male,4.9,4.5,7.2
108775,Other,4.0,0.9,7.4
108776,Male,6.9,2.9,5.2
108777,Female,0.0,3.0,10.0
108778,Other,5.5,2.5,4.7
108779,Other,3.8,1.1,7.4
108780,Male,1.0,2.6,9.3
108781,Male,3.2,3.2,5.0
108782,Male,2.7,2.1,5.9
108783,Male,4.8,3.6,4.2
108784,Female,4.0,3.3,7.9
108785,Other,6.9,0.5,7.0
108786,Male,5.3,4.4,8.5
108787,Female,5.4,4.7,8.1
108788,Female,3.2,3.3,8.4
108789,Female,2.1,2.7,8.7
108790,Other,6.3,0.7,5.2
108791,Other,4.7,3.7,8.9
108792,Other,4.9,1.9,4.0
108793,Other,4.4,3.9,5.5
108794,Male,1.1,4.6,7.8
108795,Female,1.7,3.3,8.1
108796,Male,3.8,2.1,4.9
108797,Male,1.3,3.1,6.7
108798,Female,4.9,4.7,5.2
108799,Other,7.0,4.6,10.0
108800,Female,5.622147140365094,2.2,4.5
108801,Other,4.1,0.7,6.6
108802,Female,5.2,1.2,6.6
108803,Male,4.34329834264224,1.0,3.1
108804,Other,4.5,2.3,7.1
108805,Male,0.0,1.5,9.0
108806,Female,7.8,1.3,10.0
108807,Other,3.3,1.3,4.9
108808,Female,6.7,1.2,6.4
108809,Female,1.7,1.5,4.0
108810,Female,2.1,3.8,5.6
108811,Other,4.9,3.3,1.0
108812,Female,2.8,2.7,8.2
108813,Other,3.4,3.9,6.7
108814,Female,5.0,4.4,7.1
108815,Female,3.7,4.0,7.2
108816,Other,5.277946336745905,4.1,7.8
108817,Female,4.9,5.0,7.6
108818,Female,4.3,2.5,8.6
108819,Other,2.9,3.9,5.5
108820,Male,4.0,3.0,5.5
108821,Female,4.6,4.6,6.4
108822,Female,8.45280215143103,1.3,5.9
108823,Male,4.3,4.2,5.1
108824,Female,2.570542491786738,0.2,6.3
108825,Male,4.1,4.2,6.9
108826,Female,0.8,3.9,9.2
108827,Male,1.7639939095746615,3.0,7.3
108828,Other,0.6,2.4,8.1
108829,Other,3.8,2.8,3.5
108830,Other,3.3,4.0,5.4
108831,Female,5.157239138398945,1.7,7.0
108832,Male,3.49327373965784,1.6,5.3
108833,Other,4.191082615068877,4.4,5.0
108834,Other,7.3,3.1,7.4
108835,Female,6.1,3.0,6.9
108836,Female,5.7,0.1,5.0
108837,Other,6.064304982237722,3.5,5.4
108838,Male,1.9,2.3,7.0
108839,Male,4.9,3.3,9.4
108840,Male,5.8,0.7,5.0
108841,Female,7.1,4.0,7.5
108842,Female,3.8,3.9,7.4
108843,Male,4.979468872576359,1.3,8.4
108844,Other,5.7,4.5,10.0
108845,Female,4.5,1.8,9.9
108846,Female,4.4,0.1,5.1
108847,Female,0.0,4.0,3.5
108848,Male,0.9,0.5,7.8
108849,Other,7.1,4.4,6.4
108850,Female,4.5,4.2,8.6
108851,Female,4.7,0.5,6.4
108852,Female,2.7,3.4,6.3
108853,Other,3.7,3.4,9.0
108854,Other,4.2,5.0,5.2
108855,Male,2.0,1.1,5.0
108856,Male,5.4,2.0,5.9
108857,Female,4.8654326146729545,0.7,10.0
108858,Male,5.912182483087238,3.5,10.0
108859,Male,5.2,2.1,5.0
108860,Male,3.3,0.3,7.0
108861,Female,1.2,2.3,7.0
108862,Female,6.1,2.8,3.8
108863,Other,5.9,3.3,6.4
108864,Female,6.1,1.1,7.7
108865,Male,5.3,1.7,6.4
108866,Female,3.0,3.8,5.0
108867,Female,1.4,2.2,6.6
108868,Female,3.6,1.4,8.9
108869,Other,6.1,0.7,7.5
108870,Other,7.46654492512628,2.7,5.0
108871,Other,5.2,1.6,4.9
108872,Other,7.8,2.4,7.6
108873,Other,9.6,4.2,5.1
108874,Male,2.3655757390871246,4.5,4.6
108875,Male,6.0,0.5,4.5
108876,Female,1.7,2.0,4.5
108877,Male,3.0,1.3,7.7
108878,Other,4.4,4.9,6.4
108879,Male,3.0097551265650617,3.5,8.0
108880,Male,3.649603006966431,4.1,4.9
108881,Female,5.5,4.9,7.6
108882,Other,2.8,0.5,5.7
108883,Male,1.4,0.9,7.2
108884,Male,4.5,4.0,6.7
108885,Male,2.7,4.7,5.1
108886,Female,6.4,0.3,8.4
108887,Other,5.080414693131825,4.3,10.0
108888,Male,0.0,2.1,8.1
108889,Male,5.1,4.0,7.4
108890,Other,5.7,0.0,6.0
108891,Male,6.3,1.1,5.4
108892,Other,3.5,0.9,8.9
108893,Other,2.7,4.7,8.7
108894,Male,8.4,2.3,9.3
108895,Male,3.7,2.5,10.0
108896,Other,3.3,3.9,4.5
108897,Female,3.7,4.8,6.7
108898,Female,5.4,1.4,6.5
108899,Other,2.2,0.1,2.6
108900,Female,5.5,0.4,7.8
108901,Other,6.1,4.8,5.9
108902,Other,9.0,2.3,4.6
108903,Other,1.2,4.9,9.5
108904,Male,4.7,2.7,7.1
108905,Female,0.0,0.4,6.3
108906,Male,5.3,4.3,6.1
108907,Female,5.4,4.0,3.0
108908,Other,3.0,3.9,3.6
108909,Male,3.5,1.8,10.0
108910,Female,0.9,2.1,3.5
108911,Other,5.4,3.2,8.3
108912,Other,6.1,1.1,9.8
108913,Male,5.569909075652026,0.7,8.5
108914,Other,10.41118311698656,2.2,5.4
108915,Male,3.5,0.4,8.1
108916,Female,3.5,3.0,8.8
108917,Other,0.4,0.4,8.2
108918,Other,5.6,0.1,6.7
108919,Female,9.0,1.9,6.7
108920,Female,0.0,1.3,8.9
108921,Male,1.8,2.0,6.3
108922,Other,5.78909122564214,0.5,7.5
108923,Male,2.0,4.7,6.7
108924,Male,4.117928581025285,0.7,8.2
108925,Male,4.5,0.0,8.5
108926,Male,7.7,3.9,3.2
108927,Other,3.0,4.3,8.5
108928,Male,5.2,3.2,7.6
108929,Female,6.5,1.1,6.9
108930,Other,5.9,1.1,8.5
108931,Other,4.9,4.3,7.6
108932,Other,2.8,0.5,7.3
108933,Female,2.6,4.5,8.2
108934,Female,9.536258812453166,4.0,5.8
108935,Male,2.8,3.3,8.0
108936,Other,4.922552434116208,3.9,9.3
108937,Male,4.9,2.7,7.1
108938,Other,3.5,0.9,7.0
108939,Male,7.0,2.9,6.9
108940,Female,6.067585419756168,4.5,4.6
108941,Other,5.8,1.3,7.3
108942,Female,5.8,4.9,6.0
108943,Male,6.0,0.4,8.8
108944,Other,4.0,2.0,4.9
108945,Female,9.126699358100025,1.3,10.0
108946,Female,5.2,1.8,5.8
108947,Male,7.6,4.7,7.8
108948,Other,2.9,1.5,5.0
108949,Female,0.0,2.8,5.9
108950,Male,0.0,3.0,8.0
108951,Other,4.3,2.6,5.4
108952,Male,1.6116681757146247,0.3,7.3
108953,Female,1.6,4.2,5.8
108954,Female,3.086174442041929,3.3,5.6
108955,Other,2.0,0.1,4.5
108956,Female,10.178714852679963,2.3,6.0
108957,Male,5.6,4.8,7.1
108958,Other,4.3,2.0,7.7
108959,Other,3.399550894812549,3.1,10.0
108960,Female,2.1990820939984808,2.1,4.6
108961,Female,5.9,0.4,7.9
108962,Female,4.4,1.7,6.0
108963,Other,6.084227276804405,3.7,7.7
108964,Male,4.9,2.3,9.0
108965,Female,5.2,4.3,7.1
108966,Female,3.4,2.9,8.3
108967,Other,1.1,1.1,7.1
108968,Female,3.3,3.7,7.9
108969,Other,9.1,1.5,6.2
108970,Other,9.7915221712592,2.7,2.7
108971,Other,5.7,1.0,7.1
108972,Male,5.178373239715497,3.0,9.2
108973,Other,8.0,4.8,6.9
108974,Other,7.9,2.2,5.2
108975,Female,4.4,1.1,8.2
108976,Male,4.670837508397908,2.1,4.6
108977,Male,7.7,3.4,7.6
108978,Male,4.0,2.7,3.9
108979,Male,2.4,4.9,5.8
108980,Other,6.7,0.2,6.0
108981,Male,4.9,4.4,4.8
108982,Other,1.9,4.1,3.8
108983,Female,3.6,0.2,7.4
108984,Male,6.7,0.1,6.4
108985,Male,2.7,3.6,9.1
108986,Male,1.5,3.8,4.2
108987,Other,3.1,4.8,6.4
108988,Male,4.0,0.2,8.7
108989,Female,7.4,4.3,7.6
108990,Other,1.7,0.7,3.2
108991,Female,5.8,3.2,9.3
108992,Female,2.5,1.2,3.5
108993,Female,8.3,1.6,3.5
108994,Other,5.7,4.5,3.2
108995,Female,5.411497372907172,4.2,8.5
108996,Male,0.2,0.5,6.7
108997,Male,5.5,5.0,4.5
108998,Female,4.818727826460198,0.0,4.1
108999,Other,7.011765786614152,4.0,3.5
109000,Other,3.6,4.1,7.5
109001,Male,2.2,1.0,8.4
109002,Other,7.575754605834085,2.9,9.1
109003,Male,5.4,1.8,5.8
109004,Other,2.903165842536451,0.6,8.6
109005,Male,2.285503893635052,1.5,8.0
109006,Female,3.8,4.2,5.0
109007,Male,5.7,1.4,5.4
109008,Male,4.5,2.1,5.7
109009,Male,0.0,4.3,8.6
109010,Other,5.1,3.9,8.8
109011,Male,3.1,0.9,7.7
109012,Male,8.0,3.2,7.2
109013,Male,1.4,3.2,5.4
109014,Female,2.1620837590585302,4.2,5.4
109015,Other,5.0,3.2,7.9
109016,Male,5.5,0.6,7.800000000000001
109017,Male,5.4,2.4,5.4
109018,Male,4.1,0.6,7.1
109019,Male,4.397081188279578,0.6,9.4
109020,Male,8.1,4.6,7.9
109021,Male,1.0,0.3,4.6
109022,Other,3.8,2.1,8.1
109023,Other,4.1,4.1,4.1
109024,Female,2.9,4.2,9.9
109025,Female,1.6,0.8,5.9
109026,Female,9.5,0.2,2.4
109027,Female,5.5,0.3,5.6
109028,Female,5.261681059785454,1.4,10.0
109029,Female,5.2,0.3,10.0
109030,Female,4.6,0.6,3.8
109031,Male,6.5,3.6,9.7
109032,Female,6.017535600121381,4.3,4.6
109033,Female,2.8,4.2,5.2
109034,Female,7.0,1.9,6.4
109035,Other,5.0,3.0,9.0
109036,Male,3.0,3.8,8.4
109037,Male,5.356540035313772,3.0,8.9
109038,Other,5.8,2.4,6.4
109039,Male,0.1,2.0,9.9
109040,Male,3.6,2.4,6.9
109041,Female,5.9,4.8,8.2
109042,Male,2.8,0.9,5.0
109043,Female,3.8,3.4,3.3
109044,Male,6.372030808469961,0.7,7.6
109045,Male,3.7,4.3,9.7
109046,Female,4.6,4.0,9.5
109047,Male,5.8,3.0,8.5
109048,Male,1.5,3.3,6.2
109049,Other,3.5,1.2,5.7
109050,Female,6.8,4.1,7.7
109051,Other,2.9,0.8,7.3
109052,Male,2.3,2.6,6.0
109053,Other,1.0,4.8,4.7
109054,Male,3.6,1.0,7.1
109055,Female,6.2,0.5,10.0
109056,Female,4.2,3.0,6.6
109057,Male,3.3,2.7,9.2
109058,Male,3.7,2.9,3.6
109059,Female,4.0,3.5,7.0
109060,Male,0.8,1.1,5.8
109061,Other,4.5,1.1,7.2
109062,Female,1.4,3.7,9.2
109063,Male,2.7,2.6,6.9
109064,Female,3.2,2.7,6.2
109065,Female,6.4,4.7,6.3
109066,Female,1.9,4.9,5.3
109067,Male,3.1,3.1,6.6
109068,Male,3.3,4.1,9.4
109069,Male,3.8,2.7,7.6
109070,Other,6.269030183015622,4.4,8.5
109071,Other,5.9,3.7,10.0
109072,Male,0.0,1.8,7.0
109073,Other,5.8,1.4,3.3
109074,Female,6.0,3.0,9.7
109075,Male,5.508816802030393,3.5,5.9
109076,Female,2.5,0.7,6.8
109077,Other,6.7,1.5,3.9
109078,Other,8.2,0.6,6.8
109079,Male,5.27597226203915,1.5,8.0
109080,Female,2.2,1.8,7.7
109081,Other,0.8,2.8,5.7
109082,Other,4.0,2.8,6.2
109083,Female,1.0793129933354026,1.7,7.2
109084,Female,3.8,2.7,6.8
