student_id,exam_score,dropout_risk
105510,97,No
105511,79,Yes
105512,100,No
105513,97,No
105514,89,No
105515,100,No
105516,67,No
105517,100,No
105518,100,No
105519,85,No
105520,92,No
105521,94,No
105522,84,No
105523,100,No
105524,100,No
105525,98,No
105526,95,No
105527,100,No
105528,73,No
105529,95,No
105530,100,No
105531,100,No
105532,99,No
105533,77,No
105534,84,No
105535,79,No
105536,100,No
105537,74,No
105538,98,No
105539,98,No
105540,72,No
105541,83,No
105542,97,No
105543,86,No
105544,91,No
105545,94,No
105546,93,No
105547,100,No
105548,94,No
105549,80,No
105550,85,No
105551,95,No
105552,100,No
105553,100,No
105554,87,No
105555,100,No
105556,90,No
105557,100,No
105558,91,No
105559,100,Yes
105560,100,No
105561,80,No
105562,88,No
105563,87,No
105564,83,No
105565,89,No
105566,93,No
105567,58,No
105568,100,No
105569,98,No
105570,78,No
105571,94,No
105572,80,No
105573,88,No
105574,100,No
105575,97,No
105576,98,No
105577,100,No
105578,90,No
105579,88,No
105580,91,No
105581,100,No
105582,77,No
105583,76,No
105584,100,No
105585,83,No
105586,100,No
105587,64,No
105588,100,No
105589,76,No
105590,55,No
105591,81,No
105592,85,No
105593,100,No
105594,100,No
105595,98,No
105596,61,No
105597,97,No
105598,99,No
105599,100,No
105600,96,No
105601,95,No
105602,93,No
105603,88,No
105604,84,No
105605,76,No
105606,100,No
105607,98,No
105608,69,No
105609,63,No
105610,100,No
105611,87,No
105612,76,No
105613,86,Yes
105614,94,No
105615,93,No
105616,100,No
105617,100,No
105618,78,No
105619,76,No
105620,85,No
105621,94,No
105622,74,No
105623,89,No
105624,85,No
105625,74,No
105626,100,No
105627,99,No
105628,94,No
105629,100,No
105630,76,No
105631,45,No
105632,64,No
105633,83,No
105634,94,No
105635,100,No
105636,90,No
105637,93,No
105638,90,No
105639,100,No
105640,98,No
105641,80,No
105642,96,No
105643,75,No
105644,88,No
105645,100,No
105646,89,No
105647,95,No
105648,85,No
105649,100,No
105650,95,No
105651,83,No
105652,99,No
105653,100,No
105654,94,No
105655,100,No
105656,100,No
105657,95,No
105658,96,No
105659,95,No
105660,97,No
105661,100,No
105662,97,No
105663,95,No
105664,81,No
105665,91,No
105666,98,No
105667,100,No
105668,95,No
105669,92,No
105670,93,No
105671,90,No
105672,50,No
105673,98,No
105674,85,No
105675,73,No
105676,75,No
105677,100,No
105678,98,No
105679,65,No
105680,98,No
105681,95,No
105682,87,No
105683,74,No
105684,90,No
105685,100,No
105686,100,No
105687,92,No
105688,63,No
105689,99,No
105690,80,No
105691,78,No
105692,67,No
105693,93,Yes
105694,64,Yes
105695,100,No
105696,89,No
105697,100,No
105698,99,No
105699,91,No
105700,77,No
105701,93,No
105702,100,No
105703,90,Yes
105704,100,No
105705,99,No
105706,86,No
105707,57,No
105708,69,No
105709,77,No
105710,81,No
105711,100,No
105712,87,No
105713,75,No
105714,62,No
105715,72,No
105716,72,No
105717,72,No
105718,100,No
105719,100,No
105720,87,No
105721,74,No
105722,100,No
105723,95,No
105724,88,No
105725,95,No
105726,64,No
105727,100,No
105728,89,No
105729,100,No
105730,98,No
105731,93,No
105732,85,No
105733,78,No
105734,100,No
105735,99,No
105736,83,No
105737,76,No
105738,99,No
105739,80,No
105740,100,No
105741,100,No
105742,80,No
105743,96,No
105744,100,No
105745,100,Yes
105746,84,No
105747,100,No
105748,97,No
105749,98,No
105750,64,No
105751,100,No
105752,97,No
105753,92,No
105754,65,No
105755,98,No
105756,100,No
105757,82,No
105758,99,No
105759,100,No
105760,95,No
105761,100,No
105762,86,No
105763,100,No
105764,82,No
105765,96,No
105766,95,No
105767,95,No
105768,71,No
105769,73,No
105770,48,No
105771,100,No
105772,100,No
105773,87,No
105774,73,No
105775,100,No
105776,97,No
105777,100,No
105778,88,No
105779,98,No
105780,82,No
105781,99,No
105782,90,No
105783,55,No
105784,95,No
105785,89,No
105786,95,No
105787,98,No
105788,60,Yes
105789,90,No
105790,98,No
105791,67,No
105792,78,No
105793,96,No
105794,94,No
105795,90,No
105796,97,No
105797,100,No
105798,100,No
105799,92,No
105800,98,No
105801,77,No
105802,78,No
105803,100,No
105804,99,No
105805,96,No
105806,100,No
105807,97,No
105808,100,No
105809,93,No
105810,94,No
105811,99,No
105812,96,No
105813,100,No
105814,78,No
105815,100,No
105816,95,No
105817,98,No
105818,100,No
105819,79,No
105820,100,No
105821,88,No
105822,100,No
105823,100,No
105824,100,No
105825,93,No
105826,75,No
105827,79,No
105828,64,No
105829,75,No
105830,97,No
105831,91,No
105832,70,No
105833,95,No
105834,97,No
105835,91,No
105836,81,No
105837,82,No
105838,99,No
105839,91,No
105840,100,No
105841,72,No
105842,97,No
105843,89,No
105844,65,No
105845,75,No
105846,98,No
105847,100,No
105848,91,No
105849,100,No
105850,88,No
105851,84,No
105852,100,No
105853,90,No
105854,97,No
105855,96,No
105856,80,No
105857,89,No
105858,88,No
105859,80,No
105860,76,No
105861,86,No
105862,97,No
105863,100,No
105864,98,No
105865,74,No
105866,85,No
105867,52,No
105868,100,No
105869,85,No
105870,98,No
105871,82,No
105872,100,No
105873,77,No
105874,100,No
105875,100,No
105876,100,No
105877,81,No
105878,77,No
105879,100,No
105880,77,No
105881,89,No
105882,71,No
105883,83,No
105884,82,Yes
105885,100,No
105886,100,No
105887,96,No
105888,72,No
105889,73,No
105890,96,No
105891,81,No
105892,76,No
105893,100,No
105894,99,No
105895,87,No
105896,94,No
105897,73,No
105898,95,No
105899,82,No
105900,74,No
105901,93,No
105902,98,No
105903,70,No
105904,100,No
105905,63,No
105906,83,No
105907,100,No
105908,75,No
105909,100,No
105910,68,No
105911,67,Yes
105912,100,No
105913,94,No
105914,80,No
105915,89,No
105916,83,No
105917,100,No
105918,100,No
105919,100,No
105920,98,No
105921,79,No
105922,100,No
105923,100,No
105924,100,No
105925,92,No
105926,100,No
105927,98,No
105928,94,No
105929,90,No
105930,100,No
105931,99,No
105932,96,No
105933,95,No
105934,76,No
105935,93,No
105936,74,No
105937,84,No
105938,71,No
105939,93,No
105940,100,No
105941,90,No
105942,99,No
105943,82,No
105944,94,No
105945,96,No
105946,100,No
105947,100,No
105948,66,No
105949,75,No
105950,98,No
105951,98,No
105952,93,No
105953,78,No
105954,83,No
105955,91,No
105956,87,No
105957,71,No
105958,84,Yes
105959,55,No
105960,100,No
105961,82,No
105962,85,No
105963,96,No
105964,98,No
105965,91,No
105966,100,No
105967,80,No
105968,100,No
105969,67,No
105970,97,No
105971,80,No
105972,75,No
105973,90,No
105974,68,No
105975,82,No
105976,86,No
105977,96,No
105978,87,No
105979,100,No
105980,68,No
105981,100,No
105982,57,No
105983,72,No
105984,98,No
105985,94,No
105986,100,No
105987,62,No
105988,100,No
105989,78,No
105990,100,No
105991,99,No
105992,86,No
105993,83,No
105994,100,No
105995,93,No
105996,80,No
105997,63,No
105998,62,No
105999,89,No
106000,78,No
106001,88,No
106002,87,No
106003,97,No
106004,98,No
106005,76,No
106006,100,No
106007,99,No
106008,99,No
106009,77,No
106010,100,No
106011,74,No
106012,94,No
106013,74,No
106014,81,No
106015,100,No
106016,92,No
106017,92,No
106018,71,No
106019,97,No
106020,71,No
106021,97,No
106022,90,No
106023,77,No
106024,85,No
106025,65,No
106026,92,No
106027,94,No
106028,77,No
106029,77,No
106030,100,No
106031,93,No
106032,82,No
106033,91,No
106034,79,No
106035,100,No
106036,97,No
106037,95,No
106038,100,No
106039,91,No
106040,100,No
106041,82,No
106042,80,No
106043,99,No
106044,77,No
106045,89,Yes
106046,90,No
106047,96,No
106048,89,No
106049,88,No
106050,91,No
106051,83,No
106052,70,No
106053,95,No
106054,67,No
106055,87,No
106056,62,No
106057,91,No
106058,71,No
106059,69,No
106060,98,No
106061,80,No
106062,77,No
106063,100,No
106064,100,No
106065,85,Yes
106066,90,No
106067,80,No
106068,100,No
106069,73,No
106070,89,Yes
106071,74,No
106072,72,No
106073,89,No
106074,94,No
106075,100,No
106076,75,No
106077,100,No
106078,100,No
106079,76,No
106080,100,No
106081,100,No
106082,100,No
106083,99,No
106084,88,No
106085,75,No
106086,95,No
106087,92,No
106088,100,No
106089,84,Yes
106090,80,No
106091,100,No
106092,98,No
106093,100,No
106094,66,No
106095,64,No
106096,73,No
106097,80,No
106098,88,No
106099,98,No
106100,100,No
106101,74,No
106102,100,No
106103,93,No
106104,100,No
106105,68,No
106106,59,No
106107,94,No
106108,94,No
106109,76,No
106110,94,No
106111,97,No
106112,73,No
106113,98,No
106114,100,No
106115,82,No
106116,86,No
106117,97,No
106118,100,No
106119,96,No
106120,100,No
106121,65,No
106122,85,No
106123,75,No
106124,91,No
106125,97,No
106126,87,No
106127,73,No
106128,84,No
106129,55,No
106130,98,No
106131,99,Yes
106132,98,No
106133,94,No
106134,84,No
106135,100,No
106136,100,No
106137,100,No
106138,95,No
106139,87,No
106140,100,No
106141,85,No
106142,91,No
106143,92,No
106144,77,No
106145,80,Yes
106146,100,No
106147,95,No
106148,97,No
106149,98,No
106150,90,No
106151,92,No
106152,58,No
106153,80,No
106154,77,No
106155,68,No
106156,88,No
106157,86,No
106158,64,No
106159,98,No
106160,100,No
106161,83,No
106162,96,No
106163,100,No
106164,65,No
106165,80,No
106166,98,No
106167,89,No
106168,81,No
106169,91,No
106170,100,No
106171,93,No
106172,100,No
106173,80,No
106174,94,No
106175,92,No
106176,100,No
106177,100,No
106178,89,No
106179,82,No
106180,80,No
106181,94,No
106182,98,No
106183,97,No
106184,95,No
106185,92,No
106186,88,No
106187,89,No
106188,77,No
106189,98,No
106190,94,No
106191,100,No
106192,100,No
106193,91,No
106194,97,No
106195,92,No
106196,70,No
106197,91,No
106198,74,No
106199,90,No
106200,78,No
106201,99,No
106202,93,No
106203,95,No
106204,97,No
106205,76,No
106206,74,No
106207,100,No
106208,54,No
106209,100,No
106210,100,No
106211,100,No
106212,98,No
106213,98,No
106214,98,No
106215,97,No
106216,98,No
106217,100,No
106218,55,No
106219,87,No
106220,74,No
106221,97,No
106222,100,No
106223,84,No
106224,95,No
106225,79,No
106226,97,No
106227,93,No
106228,82,No
106229,79,No
106230,100,No
106231,90,No
106232,75,No
106233,100,No
106234,100,No
106235,95,No
106236,86,No
106237,71,No
106238,100,No
106239,65,No
106240,100,No
106241,75,No
106242,79,No
106243,96,No
106244,100,No
106245,70,No
106246,100,No
106247,85,No
106248,78,No
106249,98,No
106250,80,No
106251,67,No
106252,100,No
106253,87,No
106254,98,No
106255,73,No
106256,100,No
106257,71,No
106258,84,No
106259,98,No
106260,100,No
106261,95,No
106262,100,No
106263,100,No
106264,100,No
106265,88,No
106266,97,No
106267,97,No
106268,78,No
106269,92,No
106270,100,No
106271,84,No
106272,69,No
106273,77,No
106274,62,No
106275,92,No
106276,79,No
106277,100,No
106278,100,No
106279,93,No
106280,95,No
106281,96,No
106282,81,No
106283,96,No
106284,100,No
106285,67,No
106286,82,No
106287,86,No
106288,86,No
106289,87,No
106290,77,No
106291,96,No
106292,93,No
106293,87,No
106294,74,No
106295,61,No
106296,97,No
106297,96,No
106298,99,No
106299,96,No
106300,69,No
106301,100,No
106302,77,No
106303,100,No
106304,100,No
106305,59,No
106306,100,No
106307,98,No
106308,94,No
106309,98,No
106310,100,No
106311,79,No
106312,100,No
106313,96,No
106314,100,No
106315,100,No
106316,100,No
106317,71,No
106318,92,No
106319,67,No
106320,98,No
106321,100,No
106322,93,No
106323,100,No
106324,97,No
106325,79,No
106326,99,No
106327,89,No
106328,100,No
106329,98,No
106330,73,No
106331,96,No
106332,82,No
106333,80,No
106334,95,No
106335,96,No
106336,95,No
106337,75,No
106338,92,No
106339,70,No
106340,68,No
106341,94,No
106342,94,No
106343,92,No
106344,100,No
106345,100,No
106346,96,No
106347,100,No
106348,100,No
106349,100,No
106350,80,No
106351,66,No
106352,99,No
106353,100,No
106354,99,No
106355,97,No
106356,89,No
106357,73,No
106358,100,No
106359,93,No
106360,73,No
106361,65,No
106362,86,No
106363,93,Yes
106364,68,No
106365,91,No
106366,100,No
106367,97,No
106368,79,No
106369,79,No
106370,87,No
106371,100,No
106372,97,No
106373,95,No
106374,97,No
106375,61,No
106376,92,No
106377,96,No
106378,90,No
106379,100,No
106380,73,No
106381,100,No
106382,98,No
106383,92,No
106384,96,No
106385,99,No
106386,71,No
106387,98,No
106388,72,No
106389,75,No
106390,98,No
106391,100,No
106392,98,No
106393,97,No
106394,100,No
106395,71,Yes
106396,87,No
106397,100,No
106398,98,No
106399,76,No
106400,100,No
106401,97,No
106402,100,No
106403,94,No
106404,90,No
106405,91,No
106406,71,No
106407,100,No
106408,71,No
106409,60,No
106410,100,No
106411,96,No
106412,100,No
106413,94,No
106414,100,No
106415,97,No
106416,98,No
106417,99,No
106418,88,No
106419,100,No
106420,90,No
106421,100,No
106422,65,No
106423,98,No
106424,94,No
106425,68,No
106426,76,No
106427,75,No
106428,100,No
106429,54,No
106430,77,No
106431,75,No
106432,81,No
106433,95,No
106434,100,No
106435,87,No
106436,100,No
106437,89,No
106438,84,No
106439,86,No
106440,93,No
106441,85,No
106442,92,No
106443,99,No
106444,80,No
106445,73,No
106446,80,No
106447,86,No
106448,73,No
106449,76,No
106450,78,No
106451,47,Yes
106452,97,No
106453,86,No
106454,97,No
106455,100,No
106456,100,No
106457,94,No
106458,57,No
106459,90,No
106460,90,No
106461,88,No
106462,85,No
106463,99,No
106464,100,No
106465,65,No
106466,75,No
106467,91,No
106468,70,No
106469,79,No
106470,100,No
106471,98,No
106472,95,No
106473,100,No
106474,100,No
106475,93,No
106476,96,No
106477,100,No
106478,78,No
106479,99,No
106480,96,No
106481,85,No
106482,100,No
106483,100,No
106484,76,No
106485,96,No
106486,68,No
106487,78,No
106488,92,No
106489,100,No
106490,100,No
106491,87,No
106492,83,No
106493,94,No
106494,81,No
106495,91,No
106496,68,No
106497,75,No
106498,100,No
106499,100,No
106500,100,No
106501,91,No
106502,79,No
106503,78,No
106504,100,No
106505,63,No
106506,65,No
106507,100,No
106508,72,No
106509,100,Yes
106510,86,No
106511,94,No
106512,97,No
106513,83,No
106514,71,No
106515,91,No
106516,100,No
106517,100,No
106518,98,No
106519,98,No
106520,98,No
106521,100,No
106522,95,No
106523,100,No
106524,70,No
106525,100,No
106526,90,No
106527,80,No
106528,100,No
106529,100,No
106530,65,No
106531,91,No
106532,96,No
106533,100,No
106534,77,No
106535,69,No
106536,89,No
106537,93,No
106538,87,No
106539,74,No
106540,94,No
106541,90,No
106542,86,No
106543,100,No
106544,95,No
106545,84,No
106546,100,No
106547,100,No
106548,100,No
106549,80,No
106550,85,No
106551,100,No
106552,97,No
106553,100,No
106554,93,No
106555,61,No
106556,99,No
106557,88,No
106558,89,No
106559,100,No
106560,73,No
106561,97,No
106562,93,No
106563,91,No
106564,81,No
106565,100,No
106566,98,No
106567,89,No
106568,92,No
106569,72,No
106570,68,No
106571,78,No
106572,100,No
106573,93,No
106574,95,No
106575,100,No
106576,100,No
106577,77,No
106578,100,No
106579,91,No
106580,65,No
106581,100,No
106582,86,No
106583,94,No
106584,93,No
106585,84,No
106586,98,Yes
106587,85,No
106588,97,No
106589,83,No
106590,98,No
106591,77,No
106592,98,No
106593,79,No
106594,95,No
106595,93,No
106596,100,No
106597,83,No
106598,68,No
106599,100,No
106600,83,No
106601,97,No
106602,87,No
106603,100,No
106604,71,No
106605,95,No
106606,77,No
106607,77,No
106608,94,No
106609,100,No
106610,100,No
106611,92,No
106612,85,No
106613,100,No
106614,100,No
106615,83,No
106616,76,No
106617,73,No
106618,84,No
106619,100,No
106620,82,No
106621,100,No
106622,100,No
106623,95,No
106624,88,Yes
106625,100,No
106626,96,No
106627,73,No
106628,100,No
106629,78,No
106630,95,No
106631,100,No
106632,100,No
106633,96,No
106634,79,No
106635,81,No
106636,100,No
106637,100,No
106638,80,No
106639,100,No
106640,100,No
106641,96,No
106642,100,No
106643,76,No
106644,100,No
106645,72,No
106646,83,No
106647,91,No
106648,100,No
106649,100,No
106650,90,No
106651,100,No
106652,86,No
106653,100,No
106654,75,No
106655,98,No
106656,94,No
106657,95,No
106658,100,No
106659,88,No
106660,94,No
106661,100,No
106662,62,No
106663,96,No
106664,100,No
106665,100,No
106666,90,No
106667,64,No
106668,100,No
106669,98,No
106670,100,No
106671,100,No
106672,75,No
106673,72,No
106674,97,No
106675,90,No
106676,71,No
106677,90,No
106678,96,No
106679,88,No
106680,79,No
106681,97,No
106682,79,Yes
106683,91,No
106684,99,No
106685,100,No
106686,95,No
106687,81,No
106688,98,No
106689,100,No
106690,69,No
106691,100,No
106692,93,No
106693,78,No
106694,70,No
106695,100,No
106696,98,No
106697,91,No
106698,100,No
106699,83,No
106700,75,No
106701,83,No
106702,69,No
106703,85,No
106704,77,No
106705,100,No
106706,100,No
106707,92,No
106708,91,No
106709,98,No
106710,95,No
106711,100,No
106712,65,No
106713,100,No
106714,100,No
106715,84,No
106716,95,No
106717,100,No
106718,91,No
106719,100,No
106720,82,No
106721,93,No
106722,38,Yes
106723,92,No
106724,79,No
106725,98,No
106726,78,No
106727,75,No
106728,89,No
106729,94,No
106730,97,No
106731,71,No
106732,100,No
106733,100,Yes
106734,100,No
106735,80,No
106736,100,No
106737,67,No
106738,97,No
106739,90,No
106740,90,No
106741,97,No
106742,94,No
106743,64,No
106744,96,No
106745,88,No
106746,75,No
106747,100,No
106748,80,No
106749,78,No
106750,100,No
106751,94,No
106752,74,No
106753,75,No
106754,100,No
106755,90,No
106756,100,No
106757,94,No
106758,100,No
106759,99,No
106760,97,No
106761,79,No
106762,79,No
106763,67,No
106764,82,No
106765,91,No
106766,90,No
106767,84,No
106768,70,No
106769,75,Yes
106770,92,No
106771,97,No
106772,100,No
106773,99,No
106774,100,No
106775,94,No
106776,100,No
106777,81,No
106778,97,No
106779,88,No
106780,93,No
106781,98,No
106782,100,No
106783,100,No
106784,92,No
106785,93,No
106786,100,No
106787,74,No
106788,100,No
106789,100,No
106790,77,No
106791,89,No
106792,100,No
106793,86,No
106794,98,No
106795,96,No
106796,73,No
106797,91,No
106798,80,No
106799,81,No
106800,100,No
106801,90,No
106802,97,No
106803,92,No
106804,82,No
106805,84,No
106806,78,No
106807,100,Yes
106808,71,No
106809,100,No
106810,99,No
106811,100,No
106812,90,No
106813,89,No
106814,95,No
106815,67,No
106816,67,No
106817,97,No
106818,89,No
106819,96,No
106820,95,No
106821,85,No
106822,97,No
106823,100,No
106824,85,No
106825,100,No
106826,72,No
106827,73,No
106828,90,No
106829,94,No
106830,79,No
106831,98,Yes
106832,87,No
106833,73,No
106834,96,No
106835,92,No
106836,71,No
106837,67,No
106838,89,No
106839,69,No
106840,93,No
106841,70,No
106842,91,No
106843,99,No
106844,87,No
106845,98,No
106846,88,No
106847,100,No
106848,100,No
106849,65,No
106850,96,No
106851,93,No
106852,84,No
106853,89,No
106854,81,No
106855,100,No
106856,83,No
106857,99,No
106858,100,No
106859,87,No
106860,91,No
106861,93,No
106862,97,No
106863,96,No
106864,99,No
106865,94,No
106866,100,No
106867,100,No
106868,96,No
106869,76,No
106870,95,No
106871,86,No
106872,89,No
106873,99,No
106874,100,No
106875,98,No
106876,65,No
106877,100,No
106878,80,No
106879,92,No
106880,100,No
106881,75,No
106882,88,No
106883,91,No
106884,100,No
106885,100,Yes
106886,97,No
106887,86,No
106888,61,No
106889,77,No
106890,100,No
106891,98,No
106892,100,No
106893,100,No
106894,100,No
106895,93,No
106896,100,No
106897,67,No
106898,97,No
106899,68,No
106900,99,No
106901,79,No
106902,70,No
106903,81,No
106904,100,No
106905,84,No
106906,77,No
106907,100,No
106908,100,No
106909,94,No
106910,100,No
106911,91,No
106912,98,No
106913,69,No
